Tipo Imóvel,Bairro,Dormitorios,Banheiros,Garagens,A. Terreno M²,A. Construída M²,Alarme,Ar Condicionado,Armários,Box Blindex,Cerca Elétrica,Churrasqueira,Cozinha,Escritório,Home Theater,Iluminação,Lavabo,Piscina,Porcelanato,Portão Eletronico,Sala de Estar,Sala de Jantar,Semi Mobiliado,Varanda,Precio
Apartamento Padrão,Vila Industrial,2,3,3,210.00 ,120.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1123375.00
Apartamento Padrão,Vila Industrial,2,2,3,210.00 ,120.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1123375.00
Apartamento Padrão,Vila Industrial,2,3,3,210.00 ,120.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1102375.00
Apartamento Padrão,Vila Industrial,2,2,3,210.00 ,120.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1102375.00
Apartamento Padrão,Vila Industrial,2,3,3,210.00 ,120.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1091350.00
Apartamento Padrão,Vila Industrial,2,3,2,273.00 ,120.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1402255.00
Casa Padrão,Jardim Europa,2,2,2,125.00 ,58.00 ,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,240000.00
Casa Padrão,Vila Becker,1,3,2,525.00 ,100.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,500000.00
Casa Sobrado,Vila Industrial,1,3,4,480.00 ,344.46 ,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,2735000.00
Casa Sobrado,Vila Industrial,1,3,3,240.00 ,197.34 ,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1470000.00
Casa Padrão,Jardim Pancera,2,3,2,199.49 ,107.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,495000.00
Apartamento Padrão,Jardim Pancera,1,2,2,0,69.65 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,378296.25
Apartamento Padrão,Jardim Pancera,1,2,2,0,69.65 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,378296.25
Apartamento Padrão,Jardim Pancera,2,2,2,0,66.96 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,411667.50
Apartamento Padrão,Jardim Pancera,1,2,2,0,69.65 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,372172.50
Apartamento Padrão,Jardim Pancera,1,2,2,0,69.65 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,372172.50
Apartamento Padrão,Jardim Pancera,1,2,2,0,69.65 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,366048.75
Apartamento Padrão,Jardim Pancera,1,2,2,0,69.65 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,366048.75
Apartamento Padrão,Jardim Pancera,1,2,2,0,67.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,381048.75
Apartamento Padrão,Jardim Pancera,1,2,2,0,66.96 ,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,466781.25
Apartamento Padrão,Jardim Pancera,1,2,2,0,69.65 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,359925.00
Apartamento Padrão,Jardim Pancera,1,2,2,0,69.65 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,359925.00
Apartamento Padrão,Jardim Pancera,1,2,2,0,69.65 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,356863.13
Apartamento Padrão,Jardim Pancera,1,2,2,0,69.65 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,356863.13
Apartamento Padrão,Jardim Pancera,1,2,2,0,67.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,371863.13
Apartamento Padrão,Jardim Pancera,1,2,2,0,69.65 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,353801.25
Apartamento Padrão,Jardim Pancera,1,2,2,0,69.65 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,353801.25
Apartamento Padrão,Jardim Pancera,1,2,2,0,67.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,368801.25
Apartamento Padrão,Centro,1,3,2,0,122.00 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,470000.00
Terreno Lote,Centro,0,0,0,580.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350000.00
Terreno Lote,Vila Becker,0,0,0,365.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398000.00
Casa Padrão,Jardim Tocantins,1,3,3,288.00 ,120.00 ,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,370000.00
Terreno Lote,Biopark,0,0,0,660.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000.00
Apartamento Padrão,Centro,1,2,2,0,74.40 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,550150.00
Apartamento Padrão,Centro,1,2,2,0,74.40 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,515235.00
Comercial Barracão,Vila Pioneiro,,,2,489.99 ,306.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000.00
Casa Padrão,Vila Becker,2,3,3,169.16 ,99.88 ,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,599000.00
Casa Padrão,Jardim La Salle,4,4,2,416.00 ,176.26 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,925000.00
Apartamento Padrão,Jardim Coopagro,1,2,,0,54.50 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,210000.00
Casa Padrão,São Francisco,1,2,2,127.00 ,59.00 ,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,265000.00
Casa Padrão,São Francisco,1,2,,127.00 ,55.00 ,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,255000.00
Casa Sobrado,Jardim Tocantins,2,3,3,279.52 ,200.00 ,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1350000.00
Casa Sobrado,Jardim Gisela,1,3,3,185.04 ,141.80 ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,799000.00
Apartamento Padrão,Vila Industrial,2,4,6,0,170.54 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1820000.00
Terreno Lote,Jardim Concórdia,0,0,0,410.76 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245000.00
Terreno Lote,Jardim Tocantins,0,0,0,360.18 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000.00
Terreno Terreno em Co...,Jardim Porto Alegre,0,0,0,532.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585750.00
Terreno Terreno em Co...,Jardim Porto Alegre,0,0,0,532.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585750.00
Terreno Terreno em Co...,Jardim Porto Alegre,0,0,0,532.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585750.00
Terreno Terreno em Co...,Jardim Porto Alegre,0,0,0,532.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585750.00
Terreno Terreno em Co...,Jardim Porto Alegre,0,0,0,532.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585750.00
Terreno Terreno em Co...,Jardim Porto Alegre,0,0,0,532.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585750.00
Terreno Terreno em Co...,Jardim Porto Alegre,0,0,0,532.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585750.00
Terreno Terreno em Co...,Jardim Porto Alegre,0,0,0,532.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585750.00
Terreno Terreno em Co...,Jardim Porto Alegre,0,0,0,532.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585750.00
Terreno Terreno em Co...,Jardim Porto Alegre,0,0,0,532.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585750.00
Terreno Terreno em Co...,Jardim Porto Alegre,0,0,0,532.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585750.00
Terreno Terreno em Co...,Jardim Porto Alegre,0,0,0,532.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585750.00
Terreno Lote,Jardim Panorama,0,0,0,702.23 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000.00
Terreno Lote,Jardim Panorama,0,0,0,702.23 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000.00
Apartamento Padrão,Vila Becker,1,2,2,0,61.90 ,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,520000.00
Apartamento Padrão,Jardim La Salle,2,3,2,0,110.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,870000.00
Casa Padrão,Jardim Panorama,1,2,,250.00 ,58.07 ,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,330000.00
Terreno Lote,Jardim Santa Clara IV,0,0,0,275.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000.00
Apartamento Padrão,Vila Industrial,2,2,4,0,80.44 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,499000.00
Apartamento Padrão,Vila Industrial,1,2,2,0,68.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,449000.00
Apartamento Padrão,Vila Industrial,2,3,2,0,85.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,529000.00
Casa Padrão,São Francisco,1,2,,83.00 ,50.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,240000.00
Casa Padrão,São Francisco,1,2,,83.00 ,50.00 ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,220000.00
Apartamento Padrão,Jardim Gisela,1,2,2,0,70.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,420000.00
Apartamento Padrão,Biopark,1,2,2,0,40.70 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,370000.00
Terreno Lote,Jardim Pancera,0,0,0,368.34 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240000.00
Casa Padrão,Jardim Coopagro,1,3,,125.00 ,64.88 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,275000.00
Casa Padrão,Jardim Pancera,4,2,2,360.00 ,183.79 ,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1150000.00
Apartamento Padrão,Jardim Pancera,2,3,3,0,85.08 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,495000.00
Casa Padrão,Jardim Europa,2,3,3,200.00 ,140.00 ,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,320000.00
Terreno Lote,Jardim Pancera,0,0,0,431.20 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366000.00
Terreno Lote,Jardim Pancera,0,0,0,431.20 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366000.00
Casa Padrão,Vila Industrial,2,2,2,362.60 ,172.48 ,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,550000.00
Terreno Lote,Vila Pioneiro,0,0,0,683.05 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000.00
Casa Padrão,Vila Industrial,7,4,3,392.00 ,292.21 ,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,2600000.00
Casa Padrão,Vila Pioneiro,,2,,225.00 ,75.16 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,250000.00
Apartamento Padrão,Centro,1,2,2,0,58.68 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,300000.00
Casa Padrão,Vila Pioneiro,1,3,2,387.75 ,105.00 ,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,390000.00
Casa Sobrado,Vila Industrial,1,3,3,176.31 ,175.18 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1500000.00
Casa Padrão,São Francisco,1,2,2,150.00 ,55.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,230000.00
Casa Padrão,São Francisco,1,2,2,150.00 ,55.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,230000.00
Casa Padrão,Jardim Europa,2,2,,135.00 ,70.00 ,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,310000.00
Terreno Lote,Vila Becker,0,0,0,480.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330000.00
Casa Sobrado,Jardim Europa,1,2,,287.50 ,198.27 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,250000.00
Casa Padrão,Centro,2,3,2,190.00 ,172.09 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,850000.00
Casa Padrão,Centro,2,3,2,190.00 ,172.27 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,850000.00
Casa Padrão,Vila Pioneiro,,5,3,301.95 ,200.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,280000.00
Casa Padrão,Vila Pioneiro,,4,2,355.90 ,170.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,460000.00
Casa Padrão,Jardim Pancera,1,3,2,180.00 ,106.00 ,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,570000.00
Casa Padrão,Jardim Concórdia,1,3,2,188.50 ,105.42 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,420000.00
Casa Padrão,Jardim Concórdia,1,3,2,188.50 ,106.04 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,420000.00
Apartamento Flat,Área Rural de Toledo,1,,,0,20.75 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,190000.00
Apartamento Flat,Área Rural de Toledo,1,,,0,22.30 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,190000.00
Apartamento Flat,Área Rural de Toledo,1,,,0,22.30 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,190000.00
Apartamento Flat,Área Rural de Toledo,1,,,0,22.30 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,190000.00
Apartamento Flat,Área Rural de Toledo,1,,,0,22.30 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,190000.00
Apartamento Flat,Biopark,1,,,0,20.75 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,185000.00
Apartamento Flat,Biopark,1,,,0,22.30 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,185000.00
Apartamento Flat,Biopark,1,,,0,20.75 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,180000.00
Apartamento Flat,Biopark,1,,,0,22.30 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,185000.00
Apartamento Flat,Biopark,1,,,0,22.30 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,185000.00
Terreno Lote,Vila Becker,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000.00
Terreno Lote,Vila Operária,0,0,0,720.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670000.00
Terreno Terreno em Co...,Vila Industrial,0,0,0,757.36 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,650000.00
Casa Condomínio,Vila Industrial,1,3,3,145.15 ,133.33 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,650000.00
Casa Padrão,Jardim La Salle,1,3,2,560.00 ,219.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1300000.00
Casa Padrão,Vila Industrial,1,2,2,125.00 ,63.22 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,395000.00
Casa Padrão,Vila Industrial,1,2,2,97.00 ,65.40 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,375000.00
Casa Padrão,Jardim Panorama,1,2,2,125.00 ,65.40 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,225000.00
Casa Padrão,Jardim Panorama,1,2,2,125.00 ,65.40 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,225000.00
Apartamento Padrão,Jardim Porto Alegre,1,2,,0,55.48 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,220000.00
Apartamento Padrão,São Francisco,1,2,,0,66.73 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,140000.00
Terreno Lote,Jardim Panorama,0,0,0,250.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000.00
Terreno Lote,Jardim Panorama,0,0,0,250.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000.00
Terreno Lote,Jardim Panorama,0,0,0,250.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113000.00
Terreno Lote,Jardim Panorama,0,0,0,250.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113000.00
Terreno Lote,Jardim Panorama,0,0,0,250.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113000.00
Terreno Lote,Jardim Tocantins,0,0,0,705.75 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599000.00
Terreno Lote,Jardim Tocantins,0,0,0,600.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540000.00
Casa Padrão,Jardim Coopagro,1,3,,280.12 ,265.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,650000.00
Casa Padrão,Jardim Pancera,2,3,2,404.36 ,175.00 ,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,750000.00
Apartamento Padrão,Jardim Pancera,1,2,,0,58.60 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,260000.00
Casa Padrão,Jardim Pancera,1,4,3,360.00 ,213.85 ,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,870000.00
Casa Padrão,Vila Becker,1,3,,490.00 ,119.25 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,600000.00
Apartamento Padrão,Vila Industrial,1,2,2,0,84.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,560000.00
Apartamento Padrão,Jardim La Salle,1,4,3,0,104.76 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,420000.00
Apartamento Padrão,Jardim Coopagro,1,2,,0,55.19 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,220000.00
Casa Padrão,Centro,3,3,2,400.00 ,127.00 ,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,650000.00
Apartamento Padrão,Centro,2,3,3,0,152.73 ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,710000.00
Casa Padrão,Pinheirinho,1,2,2,125.00 ,54.57 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,250000.00
Casa Padrão,Pinheirinho,1,2,2,125.00 ,54.57 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,250000.00
Casa Padrão,Pinheirinho,1,2,2,125.00 ,54.57 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,250000.00
Casa Padrão,Pinheirinho,1,2,2,125.00 ,54.57 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,240000.00
Casa Condomínio,Jardim Concórdia,1,2,,77.64 ,54.00 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,230000.00
Apartamento Padrão,Centro,2,3,2,0,134.13 ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,850000.00
Apartamento Padrão,São Francisco,1,2,,0,54.05 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,155000.00
Apartamento Padrão,São Francisco,1,2,,0,54.05 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,155000.00
Casa Padrão,Pinheirinho,1,3,2,127.00 ,61.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,245000.00
Terreno Lote,Centro,0,0,0,468.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630000.00
Casa Padrão,Jardim Gisela,1,2,2,133.15 ,66.68 ,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,600000.00
Terreno Lote,Jardim Panorama,0,0,0,250.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115000.00
Terreno Lote,Jardim Panorama,0,0,0,250.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115000.00
Apartamento Padrão,Jardim La Salle,1,2,,0,66.64 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,395000.00
Terreno Lote,Vila Becker,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263000.00
Terreno Lote,Centro,0,0,0,498.22 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000.00
Casa Padrão,Jardim Coopagro,3,3,3,250.00 ,101.00 ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,360000.00
Terreno Lote,Vila Industrial,0,0,0,485.17 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000.00
Casa Padrão,Jardim Panorama,1,3,,142.00 ,75.80 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,275000.00
Apartamento Padrão,Centro,2,3,2,0,136.66 ,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,820000.00
Casa Sobrado,Centro,2,5,5,630.00 ,300.00 ,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1850000.00
Apartamento Padrão,Jardim La Salle,2,3,2,0,166.45 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1050000.00
Apartamento Padrão,Jardim La Salle,2,3,2,0,91.63 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,468000.00
Apartamento Padrão,Jardim La Salle,2,3,2,0,89.27 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,479000.00
Casa Condomínio,Jardim Europa,1,2,,69.94 ,53.69 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,160000.00
Casa Padrão,Jardim Gisela,4,3,3,525.00 ,385.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1500000.00
Casa Sobrado,Jardim Panorama,1,3,3,150.00 ,123.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,480000.00
Casa Sobrado,Jardim Panorama,1,2,2,100.00 ,72.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,360000.00
Casa Sobrado,Jardim Pasqualli,2,3,3,180.00 ,146.62 ,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,580000.00
Casa Sobrado,Jardim Pasqualli,2,3,3,180.00 ,146.62 ,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,580000.00
Casa Sobrado,Jardim Porto Alegre,2,3,3,250.50 ,238.03 ,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1300000.00
Casa Sobrado,Jardim Porto Alegre,2,3,3,250.50 ,240.71 ,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1300000.00
Casa Padrão,Centro,3,4,2,360.00 ,126.80 ,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,400000.00
Terreno Lote,Centro,0,0,0,1000.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000.00
Casa Padrão,Jardim Pancera,4,3,4,514.64 ,231.51 ,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1390000.00
Terreno Lote,Jardim Concórdia,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000.00
Terreno Lote,Vila Industrial,0,0,0,633.38 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633380.00
Terreno Lote,Vila Industrial,0,0,0,596.88 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596880.00
Terreno Lote,Vila Industrial,0,0,0,596.88 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596880.00
Terreno Lote,Vila Industrial,0,0,0,497.10 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497100.00
Terreno Lote,Vila Industrial,0,0,0,443.88 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443880.00
Terreno Lote,Vila Industrial,0,0,0,390.66 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390660.00
Terreno Lote,Vila Industrial,0,0,0,381.62 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381620.00
Apartamento Padrão,Jardim Pancera,1,2,2,0,75.51 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,410000.00
Apartamento Padrão,Jardim Pancera,2,3,2,0,105.01 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,530000.00
Apartamento Padrão,Jardim Pancera,2,3,2,0,94.49 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,478000.00
Apartamento Padrão,Jardim Concórdia,2,3,2,0,142.96 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,630000.00
Rural Chácara sem Casa,Linha Marreco,0,0,0,24200.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000.00
Apartamento Padrão,Jardim Concórdia,1,2,,0,53.83 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,200000.00
Apartamento Padrão,Jardim Concórdia,1,2,,0,53.83 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,200000.00
Apartamento Padrão,Jardim Concórdia,1,2,,0,53.83 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,200000.00
